,IdBundesland,Bundesland,Landkreis,Altersgruppe,Geschlecht,AnzahlFall,AnzahlTodesfall,ObjectId,Meldedatum,IdLandkreis,Datenstand,NeuerFall,NeuerTodesfall
10332,9,Bayern,LK Schweinfurt,A05-A14,W,2,0,218173,2020-03-21,09678,24.03.2020 00:00,0,0
10333,9,Bayern,LK Schweinfurt,A15-A34,M,2,0,218174,2020-03-17,09678,24.03.2020 00:00,1,0
10334,9,Bayern,LK Schweinfurt,A15-A34,M,1,0,218175,2020-03-20,09678,24.03.2020 00:00,0,0
10335,9,Bayern,LK Schweinfurt,A15-A34,M,1,0,218176,2020-03-22,09678,24.03.2020 00:00,1,0
10336,9,Bayern,LK Schweinfurt,A15-A34,W,1,0,218177,2020-03-21,09678,24.03.2020 00:00,0,0
10337,9,Bayern,LK Schweinfurt,A15-A34,W,1,0,218178,2020-03-21,09678,24.03.2020 00:00,1,0
10338,9,Bayern,LK Schweinfurt,A35-A59,M,1,0,218179,2020-03-13,09678,24.03.2020 00:00,0,0
10339,9,Bayern,LK Schweinfurt,A35-A59,M,1,0,218180,2020-03-17,09678,24.03.2020 00:00,0,0
10340,9,Bayern,LK Schweinfurt,A35-A59,M,3,0,218181,2020-03-17,09678,24.03.2020 00:00,1,0
10341,9,Bayern,LK Schweinfurt,A35-A59,M,2,0,218182,2020-03-18,09678,24.03.2020 00:00,1,0
10342,9,Bayern,LK Schweinfurt,A35-A59,M,1,0,218183,2020-03-19,09678,24.03.2020 00:00,0,0
10343,9,Bayern,LK Schweinfurt,A35-A59,M,1,0,218184,2020-03-20,09678,24.03.2020 00:00,0,0
10344,9,Bayern,LK Schweinfurt,A35-A59,M,1,0,218185,2020-03-21,09678,24.03.2020 00:00,0,0
10345,9,Bayern,LK Schweinfurt,A35-A59,M,1,0,218186,2020-03-21,09678,24.03.2020 00:00,1,0
10346,9,Bayern,LK Schweinfurt,A35-A59,M,1,0,218187,2020-03-22,09678,24.03.2020 00:00,1,0
10347,9,Bayern,LK Schweinfurt,A35-A59,W,1,0,218188,2020-03-11,09678,24.03.2020 00:00,0,0
10348,9,Bayern,LK Schweinfurt,A35-A59,W,1,0,218189,2020-03-12,09678,24.03.2020 00:00,0,0
10349,9,Bayern,LK Schweinfurt,A35-A59,W,1,0,218190,2020-03-13,09678,24.03.2020 00:00,0,0
10350,9,Bayern,LK Schweinfurt,A35-A59,W,1,0,218191,2020-03-17,09678,24.03.2020 00:00,1,0
10351,9,Bayern,LK Schweinfurt,A35-A59,W,1,0,218192,2020-03-18,09678,24.03.2020 00:00,1,0
10352,9,Bayern,LK Schweinfurt,A35-A59,W,1,0,218193,2020-03-20,09678,24.03.2020 00:00,0,0
10353,9,Bayern,LK Schweinfurt,A35-A59,W,1,0,218194,2020-03-21,09678,24.03.2020 00:00,0,0
10354,9,Bayern,LK Schweinfurt,A35-A59,W,1,0,218195,2020-03-22,09678,24.03.2020 00:00,1,0
10355,9,Bayern,LK Schweinfurt,A60-A79,M,1,0,218196,2020-03-18,09678,24.03.2020 00:00,1,0
10356,9,Bayern,LK Schweinfurt,A60-A79,unbekannt,1,0,218197,2020-03-15,09678,24.03.2020 00:00,1,0
10357,9,Bayern,LK Schweinfurt,A60-A79,W,1,0,218198,2020-03-16,09678,24.03.2020 00:00,0,0
10358,9,Bayern,LK Schweinfurt,A80+,M,1,0,218199,2020-03-18,09678,24.03.2020 00:00,0,0
10359,9,Bayern,LK Schweinfurt,A80+,W,1,0,218200,2020-03-15,09678,24.03.2020 00:00,0,0
10360,9,Bayern,LK Schweinfurt,A80+,W,1,0,218201,2020-03-17,09678,24.03.2020 00:00,1,0
10361,9,Bayern,LK Schweinfurt,A80+,W,1,0,218202,2020-03-20,09678,24.03.2020 00:00,0,0
10362,9,Bayern,LK Schweinfurt,A80+,W,1,0,218203,2020-03-22,09678,24.03.2020 00:00,1,0
10363,9,Bayern,LK Würzburg,A00-A04,M,1,0,218204,2020-03-23,09679,24.03.2020 00:00,1,0
10364,9,Bayern,LK Würzburg,A05-A14,W,1,0,218205,2020-03-09,09679,24.03.2020 00:00,1,0
10365,9,Bayern,LK Würzburg,A15-A34,M,1,0,218206,2020-03-09,09679,24.03.2020 00:00,0,0
10366,9,Bayern,LK Würzburg,A15-A34,M,1,0,218207,2020-03-14,09679,24.03.2020 00:00,0,0
10367,9,Bayern,LK Würzburg,A15-A34,M,1,0,218208,2020-03-19,09679,24.03.2020 00:00,1,0
10368,9,Bayern,LK Würzburg,A15-A34,M,2,0,218209,2020-03-20,09679,24.03.2020 00:00,0,0
10369,9,Bayern,LK Würzburg,A15-A34,M,1,0,218210,2020-03-20,09679,24.03.2020 00:00,1,0
10370,9,Bayern,LK Würzburg,A15-A34,M,2,0,218211,2020-03-21,09679,24.03.2020 00:00,1,0
10371,9,Bayern,LK Würzburg,A15-A34,M,2,0,218212,2020-03-23,09679,24.03.2020 00:00,1,0
10372,9,Bayern,LK Würzburg,A15-A34,W,3,0,218213,2020-03-18,09679,24.03.2020 00:00,1,0
10373,9,Bayern,LK Würzburg,A15-A34,W,1,0,218214,2020-03-20,09679,24.03.2020 00:00,0,0
10374,9,Bayern,LK Würzburg,A15-A34,W,2,0,218215,2020-03-21,09679,24.03.2020 00:00,1,0
10375,9,Bayern,LK Würzburg,A15-A34,W,1,0,218216,2020-03-22,09679,24.03.2020 00:00,1,0
10376,9,Bayern,LK Würzburg,A15-A34,W,1,0,218217,2020-03-23,09679,24.03.2020 00:00,1,0
10377,9,Bayern,LK Würzburg,A35-A59,M,1,0,218218,2020-03-15,09679,24.03.2020 00:00,1,0
10378,9,Bayern,LK Würzburg,A35-A59,M,1,0,218219,2020-03-16,09679,24.03.2020 00:00,1,0
10379,9,Bayern,LK Würzburg,A35-A59,M,3,0,218220,2020-03-17,09679,24.03.2020 00:00,1,0
10380,9,Bayern,LK Würzburg,A35-A59,M,2,0,218221,2020-03-18,09679,24.03.2020 00:00,1,0
10381,9,Bayern,LK Würzburg,A35-A59,M,1,0,218222,2020-03-19,09679,24.03.2020 00:00,0,0
10382,9,Bayern,LK Würzburg,A35-A59,M,3,0,218223,2020-03-20,09679,24.03.2020 00:00,0,0
10383,9,Bayern,LK Würzburg,A35-A59,M,1,0,218224,2020-03-20,09679,24.03.2020 00:00,1,0
10384,9,Bayern,LK Würzburg,A35-A59,M,4,0,218225,2020-03-21,09679,24.03.2020 00:00,1,0
10385,9,Bayern,LK Würzburg,A35-A59,M,1,0,218226,2020-03-23,09679,24.03.2020 00:00,1,0
10386,9,Bayern,LK Würzburg,A35-A59,unbekannt,1,0,218227,2020-03-16,09679,24.03.2020 00:00,1,0
10387,9,Bayern,LK Würzburg,A35-A59,W,1,0,218228,2020-03-12,09679,24.03.2020 00:00,0,0
10388,9,Bayern,LK Würzburg,A35-A59,W,1,0,218229,2020-03-14,09679,24.03.2020 00:00,0,0
10389,9,Bayern,LK Würzburg,A35-A59,W,2,0,218230,2020-03-14,09679,24.03.2020 00:00,1,0
10390,9,Bayern,LK Würzburg,A35-A59,W,1,0,218231,2020-03-15,09679,24.03.2020 00:00,1,0
10391,9,Bayern,LK Würzburg,A35-A59,W,1,0,218232,2020-03-18,09679,24.03.2020 00:00,1,0
10392,9,Bayern,LK Würzburg,A35-A59,W,2,0,218233,2020-03-19,09679,24.03.2020 00:00,0,0
10393,9,Bayern,LK Würzburg,A35-A59,W,4,0,218234,2020-03-20,09679,24.03.2020 00:00,0,0
10394,9,Bayern,LK Würzburg,A35-A59,W,2,0,218235,2020-03-20,09679,24.03.2020 00:00,1,0
10395,9,Bayern,LK Würzburg,A35-A59,W,4,0,218236,2020-03-21,09679,24.03.2020 00:00,1,0
10396,9,Bayern,LK Würzburg,A35-A59,W,1,0,218237,2020-03-22,09679,24.03.2020 00:00,1,0
10397,9,Bayern,LK Würzburg,A60-A79,M,1,0,218238,2020-03-13,09679,24.03.2020 00:00,0,0
10398,9,Bayern,LK Würzburg,A60-A79,M,1,0,218239,2020-03-16,09679,24.03.2020 00:00,1,0
10399,9,Bayern,LK Würzburg,A60-A79,M,1,0,218240,2020-03-17,09679,24.03.2020 00:00,1,0
10400,9,Bayern,LK Würzburg,A60-A79,M,1,0,218241,2020-03-18,09679,24.03.2020 00:00,1,0
10401,9,Bayern,LK Würzburg,A60-A79,M,1,0,218242,2020-03-19,09679,24.03.2020 00:00,0,0
10402,9,Bayern,LK Würzburg,A60-A79,M,1,0,218243,2020-03-20,09679,24.03.2020 00:00,1,0
10403,9,Bayern,LK Würzburg,A60-A79,M,2,0,218244,2020-03-21,09679,24.03.2020 00:00,1,0
10404,9,Bayern,LK Würzburg,A60-A79,W,1,0,218245,2020-03-10,09679,24.03.2020 00:00,1,0
10405,9,Bayern,LK Würzburg,A60-A79,W,1,0,218246,2020-03-13,09679,24.03.2020 00:00,0,0
10406,9,Bayern,LK Würzburg,A60-A79,W,1,0,218247,2020-03-16,09679,24.03.2020 00:00,1,0
10407,9,Bayern,LK Würzburg,A60-A79,W,2,0,218248,2020-03-18,09679,24.03.2020 00:00,1,0
10408,9,Bayern,LK Würzburg,A60-A79,W,1,0,218249,2020-03-19,09679,24.03.2020 00:00,0,0
10409,9,Bayern,LK Würzburg,A60-A79,W,2,0,218250,2020-03-20,09679,24.03.2020 00:00,0,0
10410,9,Bayern,LK Würzburg,A60-A79,W,1,0,218251,2020-03-21,09679,24.03.2020 00:00,1,0
10411,9,Bayern,LK Würzburg,A80+,M,1,1,218252,2020-03-10,09679,24.03.2020 00:00,0,0
10412,9,Bayern,LK Würzburg,A80+,M,1,1,218253,2020-03-14,09679,24.03.2020 00:00,0,0
10413,9,Bayern,LK Würzburg,A80+,unbekannt,1,0,218254,2020-03-13,09679,24.03.2020 00:00,0,0
10414,9,Bayern,LK Würzburg,A80+,unbekannt,1,0,218255,2020-03-20,09679,24.03.2020 00:00,1,0
10415,9,Bayern,LK Würzburg,A80+,W,1,0,218256,2020-03-16,09679,24.03.2020 00:00,1,0
10416,9,Bayern,LK Würzburg,A80+,W,2,1,218257,2020-03-20,09679,24.03.2020 00:00,0,0
10417,9,Bayern,LK Würzburg,A80+,W,1,0,218258,2020-03-21,09679,24.03.2020 00:00,1,0
10418,9,Bayern,SK Augsburg,A00-A04,M,1,0,218259,2020-03-23,09761,24.03.2020 00:00,1,0
10419,9,Bayern,SK Augsburg,A00-A04,W,1,0,218260,2020-03-22,09761,24.03.2020 00:00,1,0
10420,9,Bayern,SK Augsburg,A00-A04,W,1,0,218261,2020-03-23,09761,24.03.2020 00:00,1,0
10421,9,Bayern,SK Augsburg,A15-A34,M,1,0,218262,2020-03-09,09761,24.03.2020 00:00,0,0
10422,9,Bayern,SK Augsburg,A15-A34,M,2,0,218263,2020-03-19,09761,24.03.2020 00:00,0,0
10423,9,Bayern,SK Augsburg,A15-A34,M,2,0,218264,2020-03-22,09761,24.03.2020 00:00,1,0
10424,9,Bayern,SK Augsburg,A15-A34,M,1,0,218265,2020-03-23,09761,24.03.2020 00:00,1,0
10425,9,Bayern,SK Augsburg,A15-A34,W,1,0,218266,2020-03-10,09761,24.03.2020 00:00,0,0
10426,9,Bayern,SK Augsburg,A15-A34,W,1,0,218267,2020-03-11,09761,24.03.2020 00:00,0,0
10427,9,Bayern,SK Augsburg,A15-A34,W,1,0,218268,2020-03-15,09761,24.03.2020 00:00,0,0
10428,9,Bayern,SK Augsburg,A15-A34,W,3,0,218269,2020-03-17,09761,24.03.2020 00:00,0,0
10429,9,Bayern,SK Augsburg,A15-A34,W,2,0,218270,2020-03-19,09761,24.03.2020 00:00,0,0
10430,9,Bayern,SK Augsburg,A15-A34,W,2,0,218271,2020-03-20,09761,24.03.2020 00:00,0,0
10431,9,Bayern,SK Augsburg,A15-A34,W,1,0,218272,2020-03-21,09761,24.03.2020 00:00,0,0
10432,9,Bayern,SK Augsburg,A15-A34,W,3,0,218273,2020-03-22,09761,24.03.2020 00:00,1,0
10433,9,Bayern,SK Augsburg,A35-A59,M,1,0,218274,2020-03-06,09761,24.03.2020 00:00,0,0
10434,9,Bayern,SK Augsburg,A35-A59,M,1,0,218275,2020-03-10,09761,24.03.2020 00:00,0,0
10435,9,Bayern,SK Augsburg,A35-A59,M,2,0,218276,2020-03-12,09761,24.03.2020 00:00,0,0
10436,9,Bayern,SK Augsburg,A35-A59,M,1,0,218277,2020-03-15,09761,24.03.2020 00:00,0,0
10437,9,Bayern,SK Augsburg,A35-A59,M,1,0,218278,2020-03-15,09761,24.03.2020 00:00,1,0
10438,9,Bayern,SK Augsburg,A35-A59,M,1,0,218279,2020-03-16,09761,24.03.2020 00:00,0,0
10439,9,Bayern,SK Augsburg,A35-A59,M,1,0,218280,2020-03-17,09761,24.03.2020 00:00,0,0
10440,9,Bayern,SK Augsburg,A35-A59,M,2,0,218281,2020-03-18,09761,24.03.2020 00:00,0,0
10441,9,Bayern,SK Augsburg,A35-A59,M,1,0,218282,2020-03-19,09761,24.03.2020 00:00,0,0
10442,9,Bayern,SK Augsburg,A35-A59,M,2,0,218283,2020-03-21,09761,24.03.2020 00:00,0,0
10443,9,Bayern,SK Augsburg,A35-A59,M,3,0,218284,2020-03-22,09761,24.03.2020 00:00,1,0
10444,9,Bayern,SK Augsburg,A35-A59,W,2,0,218285,2020-03-12,09761,24.03.2020 00:00,0,0
10445,9,Bayern,SK Augsburg,A35-A59,W,1,0,218286,2020-03-15,09761,24.03.2020 00:00,0,0
10446,9,Bayern,SK Augsburg,A35-A59,W,3,0,218287,2020-03-17,09761,24.03.2020 00:00,0,0
10447,9,Bayern,SK Augsburg,A35-A59,W,1,0,218288,2020-03-18,09761,24.03.2020 00:00,0,0
10448,9,Bayern,SK Augsburg,A35-A59,W,3,0,218289,2020-03-19,09761,24.03.2020 00:00,0,0
10449,9,Bayern,SK Augsburg,A35-A59,W,1,0,218290,2020-03-20,09761,24.03.2020 00:00,0,0
10450,9,Bayern,SK Augsburg,A35-A59,W,2,0,218291,2020-03-22,09761,24.03.2020 00:00,1,0
10451,9,Bayern,SK Augsburg,A60-A79,M,1,0,218292,2020-03-12,09761,24.03.2020 00:00,0,0
10452,9,Bayern,SK Augsburg,A60-A79,M,1,0,218293,2020-03-19,09761,24.03.2020 00:00,0,0
10453,9,Bayern,SK Augsburg,A60-A79,M,1,0,218294,2020-03-21,09761,24.03.2020 00:00,0,0
10454,9,Bayern,SK Augsburg,A60-A79,W,1,0,218295,2020-03-18,09761,24.03.2020 00:00,0,0
10455,9,Bayern,SK Augsburg,A80+,M,1,0,218296,2020-03-20,09761,24.03.2020 00:00,0,0
10456,9,Bayern,SK Augsburg,A80+,M,1,0,218297,2020-03-22,09761,24.03.2020 00:00,1,0
10457,9,Bayern,SK Augsburg,A80+,W,1,0,218298,2020-03-21,09761,24.03.2020 00:00,0,0
10458,9,Bayern,SK Augsburg,A80+,W,1,1,218299,2020-03-21,09761,24.03.2020 00:00,1,1
10459,9,Bayern,SK Memmingen,A05-A14,W,1,0,218300,2020-03-18,09764,24.03.2020 00:00,0,0
10460,9,Bayern,SK Memmingen,A35-A59,M,2,0,218301,2020-03-18,09764,24.03.2020 00:00,0,0
10461,9,Bayern,SK Memmingen,A35-A59,M,2,0,218302,2020-03-19,09764,24.03.2020 00:00,0,0
10462,9,Bayern,SK Memmingen,A35-A59,M,1,0,218303,2020-03-20,09764,24.03.2020 00:00,0,0
10463,9,Bayern,SK Memmingen,A35-A59,unbekannt,1,0,218304,2020-03-20,09764,24.03.2020 00:00,0,0
10464,9,Bayern,SK Memmingen,A35-A59,W,2,0,218305,2020-03-16,09764,24.03.2020 00:00,0,0
10465,9,Bayern,SK Memmingen,A35-A59,W,1,0,218306,2020-03-18,09764,24.03.2020 00:00,0,0
10466,9,Bayern,SK Memmingen,A35-A59,W,1,0,218307,2020-03-19,09764,24.03.2020 00:00,0,0
10467,9,Bayern,SK Memmingen,A35-A59,W,1,0,218308,2020-03-20,09764,24.03.2020 00:00,0,0
10468,9,Bayern,SK Memmingen,A35-A59,W,1,0,218309,2020-03-21,09764,24.03.2020 00:00,1,0
10469,9,Bayern,SK Memmingen,A35-A59,W,1,0,218310,2020-03-23,09764,24.03.2020 00:00,1,0
10470,9,Bayern,SK Memmingen,A60-A79,M,1,0,218311,2020-03-13,09764,24.03.2020 00:00,0,0
10471,9,Bayern,SK Memmingen,A60-A79,M,1,0,218312,2020-03-20,09764,24.03.2020 00:00,0,0
10472,9,Bayern,SK Memmingen,A60-A79,W,1,0,218313,2020-03-18,09764,24.03.2020 00:00,0,0
10473,9,Bayern,SK Memmingen,A80+,M,1,0,218314,2020-03-20,09764,24.03.2020 00:00,0,0
10474,9,Bayern,LK Aichach-Friedberg,A05-A14,W,1,0,218315,2020-03-21,09771,24.03.2020 00:00,1,0
10475,9,Bayern,LK Aichach-Friedberg,A15-A34,M,1,0,218316,2020-03-21,09771,24.03.2020 00:00,0,0
10476,9,Bayern,LK Aichach-Friedberg,A15-A34,M,1,0,218317,2020-03-21,09771,24.03.2020 00:00,1,0
10477,9,Bayern,LK Aichach-Friedberg,A15-A34,W,1,0,218318,2020-03-04,09771,24.03.2020 00:00,0,0
10478,9,Bayern,LK Aichach-Friedberg,A15-A34,W,1,0,218319,2020-03-16,09771,24.03.2020 00:00,0,0
10479,9,Bayern,LK Aichach-Friedberg,A15-A34,W,1,0,218320,2020-03-21,09771,24.03.2020 00:00,1,0
10480,9,Bayern,LK Aichach-Friedberg,A35-A59,M,1,0,218321,2020-03-10,09771,24.03.2020 00:00,0,0
10481,9,Bayern,LK Aichach-Friedberg,A35-A59,M,1,0,218322,2020-03-12,09771,24.03.2020 00:00,0,0
10482,9,Bayern,LK Aichach-Friedberg,A35-A59,M,1,0,218323,2020-03-13,09771,24.03.2020 00:00,0,0
10483,9,Bayern,LK Aichach-Friedberg,A35-A59,M,1,0,218324,2020-03-16,09771,24.03.2020 00:00,0,0
10484,9,Bayern,LK Aichach-Friedberg,A35-A59,M,1,0,218325,2020-03-17,09771,24.03.2020 00:00,0,0
10485,9,Bayern,LK Aichach-Friedberg,A35-A59,M,1,0,218326,2020-03-19,09771,24.03.2020 00:00,0,0
10486,9,Bayern,LK Aichach-Friedberg,A35-A59,M,1,0,218327,2020-03-20,09771,24.03.2020 00:00,1,0
10487,9,Bayern,LK Aichach-Friedberg,A35-A59,M,1,0,218328,2020-03-21,09771,24.03.2020 00:00,0,0
10488,9,Bayern,LK Aichach-Friedberg,A35-A59,M,1,0,218329,2020-03-22,09771,24.03.2020 00:00,0,0
10489,9,Bayern,LK Aichach-Friedberg,A35-A59,M,1,0,218330,2020-03-23,09771,24.03.2020 00:00,1,0
10490,9,Bayern,LK Aichach-Friedberg,A35-A59,W,1,0,218331,2020-03-12,09771,24.03.2020 00:00,0,0
10491,9,Bayern,LK Aichach-Friedberg,A35-A59,W,1,0,218332,2020-03-17,09771,24.03.2020 00:00,0,0
10492,9,Bayern,LK Aichach-Friedberg,A35-A59,W,4,0,218333,2020-03-18,09771,24.03.2020 00:00,0,0
10493,9,Bayern,LK Aichach-Friedberg,A35-A59,W,2,0,218334,2020-03-20,09771,24.03.2020 00:00,1,0
10494,9,Bayern,LK Aichach-Friedberg,A60-A79,M,1,0,218335,2020-03-22,09771,24.03.2020 00:00,0,0
10495,9,Bayern,LK Aichach-Friedberg,A60-A79,W,1,0,218336,2020-03-13,09771,24.03.2020 00:00,0,0
10496,9,Bayern,LK Aichach-Friedberg,A60-A79,W,1,0,218337,2020-03-21,09771,24.03.2020 00:00,0,0
10497,9,Bayern,LK Augsburg,A00-A04,W,1,0,218338,2020-03-23,09772,24.03.2020 00:00,1,0
10498,9,Bayern,LK Augsburg,A05-A14,M,1,0,218339,2020-03-18,09772,24.03.2020 00:00,0,0
10499,9,Bayern,LK Augsburg,A05-A14,W,1,0,218340,2020-03-11,09772,24.03.2020 00:00,0,0
10500,9,Bayern,LK Augsburg,A05-A14,W,1,0,218341,2020-03-18,09772,24.03.2020 00:00,0,0
10501,9,Bayern,LK Augsburg,A05-A14,W,1,0,218342,2020-03-22,09772,24.03.2020 00:00,1,0
10502,9,Bayern,LK Augsburg,A15-A34,M,1,0,218343,2020-03-13,09772,24.03.2020 00:00,0,0
10503,9,Bayern,LK Augsburg,A15-A34,M,1,0,218344,2020-03-17,09772,24.03.2020 00:00,0,0
10504,9,Bayern,LK Augsburg,A15-A34,M,1,0,218345,2020-03-17,09772,24.03.2020 00:00,1,0
10505,9,Bayern,LK Augsburg,A15-A34,M,4,0,218346,2020-03-21,09772,24.03.2020 00:00,1,0
10506,9,Bayern,LK Augsburg,A15-A34,W,1,0,218347,2020-03-11,09772,24.03.2020 00:00,0,0
10507,9,Bayern,LK Augsburg,A15-A34,W,2,0,218348,2020-03-13,09772,24.03.2020 00:00,0,0
10508,9,Bayern,LK Augsburg,A15-A34,W,1,0,218349,2020-03-19,09772,24.03.2020 00:00,0,0
10509,9,Bayern,LK Augsburg,A15-A34,W,1,0,218350,2020-03-21,09772,24.03.2020 00:00,1,0
10510,9,Bayern,LK Augsburg,A35-A59,M,6,0,218351,2020-03-11,09772,24.03.2020 00:00,0,0
10511,9,Bayern,LK Augsburg,A35-A59,M,3,0,218352,2020-03-13,09772,24.03.2020 00:00,0,0
10512,9,Bayern,LK Augsburg,A35-A59,M,1,0,218353,2020-03-17,09772,24.03.2020 00:00,0,0
10513,9,Bayern,LK Augsburg,A35-A59,M,2,0,218354,2020-03-17,09772,24.03.2020 00:00,1,0
10514,9,Bayern,LK Augsburg,A35-A59,M,6,0,218355,2020-03-18,09772,24.03.2020 00:00,0,0
10515,9,Bayern,LK Augsburg,A35-A59,M,2,0,218356,2020-03-19,09772,24.03.2020 00:00,0,0
10516,9,Bayern,LK Augsburg,A35-A59,M,1,0,218357,2020-03-20,09772,24.03.2020 00:00,1,0
10517,9,Bayern,LK Augsburg,A35-A59,M,3,0,218358,2020-03-21,09772,24.03.2020 00:00,1,0
10518,9,Bayern,LK Augsburg,A35-A59,M,1,0,218359,2020-03-23,09772,24.03.2020 00:00,1,0
10519,9,Bayern,LK Augsburg,A35-A59,W,4,0,218360,2020-03-11,09772,24.03.2020 00:00,0,0
10520,9,Bayern,LK Augsburg,A35-A59,W,1,0,218361,2020-03-12,09772,24.03.2020 00:00,0,0
10521,9,Bayern,LK Augsburg,A35-A59,W,2,0,218362,2020-03-13,09772,24.03.2020 00:00,0,0
10522,9,Bayern,LK Augsburg,A35-A59,W,1,0,218363,2020-03-16,09772,24.03.2020 00:00,1,0
10523,9,Bayern,LK Augsburg,A35-A59,W,1,0,218364,2020-03-17,09772,24.03.2020 00:00,1,0
10524,9,Bayern,LK Augsburg,A35-A59,W,1,0,218365,2020-03-18,09772,24.03.2020 00:00,0,0
10525,9,Bayern,LK Augsburg,A35-A59,W,1,0,218366,2020-03-19,09772,24.03.2020 00:00,0,0
10526,9,Bayern,LK Augsburg,A35-A59,W,2,0,218367,2020-03-20,09772,24.03.2020 00:00,1,0
10527,9,Bayern,LK Augsburg,A35-A59,W,4,0,218368,2020-03-21,09772,24.03.2020 00:00,1,0
10528,9,Bayern,LK Augsburg,A60-A79,M,4,0,218369,2020-03-11,09772,24.03.2020 00:00,0,0
10529,9,Bayern,LK Augsburg,A60-A79,M,1,0,218370,2020-03-17,09772,24.03.2020 00:00,0,0
10530,9,Bayern,LK Augsburg,A60-A79,M,1,0,218371,2020-03-17,09772,24.03.2020 00:00,1,0
10531,9,Bayern,LK Augsburg,A60-A79,M,1,0,218372,2020-03-18,09772,24.03.2020 00:00,0,0
10532,9,Bayern,LK Augsburg,A60-A79,M,1,0,218373,2020-03-19,09772,24.03.2020 00:00,0,0
10533,9,Bayern,LK Augsburg,A60-A79,M,1,0,218374,2020-03-20,09772,24.03.2020 00:00,1,0
10534,9,Bayern,LK Augsburg,A60-A79,M,2,0,218375,2020-03-21,09772,24.03.2020 00:00,1,0
10535,9,Bayern,LK Augsburg,A60-A79,W,1,0,218376,2020-03-18,09772,24.03.2020 00:00,0,0
10536,9,Bayern,LK Augsburg,A60-A79,W,1,0,218377,2020-03-19,09772,24.03.2020 00:00,0,0
10537,9,Bayern,LK Augsburg,A60-A79,W,1,0,218378,2020-03-21,09772,24.03.2020 00:00,1,0
10538,9,Bayern,LK Augsburg,A80+,M,1,0,218379,2020-03-20,09772,24.03.2020 00:00,1,0
10539,9,Bayern,LK Augsburg,A80+,M,1,0,218380,2020-03-21,09772,24.03.2020 00:00,1,0
10540,9,Bayern,LK Augsburg,unbekannt,M,2,0,218381,2020-03-13,09772,24.03.2020 00:00,0,0
10541,9,Bayern,LK Dillingen a.d.Donau,A15-A34,W,1,0,218382,2020-03-19,09773,24.03.2020 00:00,0,0
10542,9,Bayern,LK Dillingen a.d.Donau,A15-A34,W,3,0,218383,2020-03-22,09773,24.03.2020 00:00,0,0
10543,9,Bayern,LK Dillingen a.d.Donau,A35-A59,M,3,0,218384,2020-03-19,09773,24.03.2020 00:00,0,0
10544,9,Bayern,LK Dillingen a.d.Donau,A35-A59,M,2,0,218385,2020-03-22,09773,24.03.2020 00:00,0,0
10545,9,Bayern,LK Dillingen a.d.Donau,A35-A59,W,1,0,218386,2020-03-18,09773,24.03.2020 00:00,0,0
10546,9,Bayern,LK Dillingen a.d.Donau,A35-A59,W,1,0,218387,2020-03-19,09773,24.03.2020 00:00,0,0
10547,9,Bayern,LK Dillingen a.d.Donau,A60-A79,M,1,0,218388,2020-03-21,09773,24.03.2020 00:00,0,0
10548,9,Bayern,LK Dillingen a.d.Donau,A60-A79,M,2,0,218389,2020-03-22,09773,24.03.2020 00:00,0,0
10549,9,Bayern,LK Dillingen a.d.Donau,A60-A79,W,1,0,218390,2020-03-22,09773,24.03.2020 00:00,0,0
10550,9,Bayern,LK Dillingen a.d.Donau,A80+,M,1,1,218391,2020-03-21,09773,24.03.2020 00:00,0,0
10551,9,Bayern,LK Dillingen a.d.Donau,A80+,M,1,0,218392,2020-03-22,09773,24.03.2020 00:00,1,0
10552,9,Bayern,LK Günzburg,A00-A04,M,1,0,218393,2020-03-19,09774,24.03.2020 00:00,0,0
10553,9,Bayern,LK Günzburg,A00-A04,W,1,0,218394,2020-03-19,09774,24.03.2020 00:00,0,0
10554,9,Bayern,LK Günzburg,A15-A34,M,1,0,218395,2020-03-19,09774,24.03.2020 00:00,0,0
10555,9,Bayern,LK Günzburg,A35-A59,M,1,0,218396,2020-03-13,09774,24.03.2020 00:00,0,0
10556,9,Bayern,LK Günzburg,A35-A59,M,1,0,218397,2020-03-14,09774,24.03.2020 00:00,0,0
10557,9,Bayern,LK Günzburg,A35-A59,M,1,0,218398,2020-03-19,09774,24.03.2020 00:00,0,0
10558,9,Bayern,LK Günzburg,A35-A59,unbekannt,1,0,218399,2020-03-19,09774,24.03.2020 00:00,0,0
10559,9,Bayern,LK Günzburg,A60-A79,M,2,0,218400,2020-03-19,09774,24.03.2020 00:00,0,0
10560,9,Bayern,LK Günzburg,A80+,W,1,0,218401,2020-03-17,09774,24.03.2020 00:00,0,0
10561,9,Bayern,LK Günzburg,unbekannt,W,2,0,218402,2020-03-19,09774,24.03.2020 00:00,0,0
10562,9,Bayern,LK Neu-Ulm,A05-A14,M,1,0,218403,2020-03-14,09775,24.03.2020 00:00,0,0
10563,9,Bayern,LK Neu-Ulm,A15-A34,M,2,0,218404,2020-03-17,09775,24.03.2020 00:00,0,0
10564,9,Bayern,LK Neu-Ulm,A15-A34,M,1,0,218405,2020-03-19,09775,24.03.2020 00:00,0,0
10565,9,Bayern,LK Neu-Ulm,A15-A34,M,2,0,218406,2020-03-21,09775,24.03.2020 00:00,0,0
10566,9,Bayern,LK Neu-Ulm,A15-A34,M,2,0,218407,2020-03-22,09775,24.03.2020 00:00,0,0
